DateTime;NO2;O3;PM10;PM25;SQ;WD;Wvh;dewP;p;temp
2022-10-25 15:00:00;0.23094773971966956;0.21419580802276583;0.08653846153846154;0.16107271545868038;0.2;0.4722222222222222;0.25;0.6294964028776978;0.6505681818181818;0.5105820105820106
2022-10-25 16:00:00;0.30641418360716605;0.14573414327149345;0.11217948717948717;0.17670269950971706;0.0;0.4444444444444444;0.16666666666666666;0.6258992805755396;0.6519886363636364;0.4894179894179894
2022-10-25 17:00:00;0.3880070546737214;0.06402889509111805;0.12179487179487179;0.13503455608718767;0.0;0.4444444444444444;0.16666666666666666;0.6007194244604317;0.6491477272727273;0.4444444444444444
2022-10-25 18:00:00;0.39942448714378537;0.040168554698188585;0.09935897435897435;0.12073955933605056;0.0;0.4166666666666667;0.16666666666666666;0.5755395683453237;0.6519886363636364;0.42857142857142855
2022-10-25 19:00:00;0.35394040657198556;0.05516335577080939;0.10256410256410256;0.18353121861893792;0.0;0.4166666666666667;0.16666666666666666;0.564748201438849;0.6448863636363636;0.41005291005291006
2022-10-25 20:00:00;0.3153253504130697;0.06703880041591419;0.09935897435897435;0.2301967038809144;0.0;0.4166666666666667;0.16666666666666666;0.5503597122302158;0.6434659090909091;0.3888888888888889
2022-10-25 21:00:00;0.29564652371669914;0.058282712198325405;0.07692307692307691;0.1728867623604466;0.0;0.3611111111111111;0.16666666666666666;0.5359712230215827;0.640625;0.37566137566137564
2022-10-25 22:00:00;0.2109904390606145;0.0966453237016363;0.08653846153846154;0.1573631047315258;0.0;0.3611111111111111;0.16666666666666666;0.5251798561151079;0.6377840909090909;0.37037037037037035
2022-10-25 23:00:00;0.17404622667780562;0.10857549389810103;0.08653846153846154;0.1713745643570205;0.0;0.3888888888888889;0.16666666666666666;0.5251798561151079;0.6335227272727273;0.37566137566137564
2022-10-26 00:00:00;0.14861227141928898;0.11804301428336891;0.07371794871794872;0.17624195168054818;0.0;0.3611111111111111;0.16666666666666666;0.539568345323741;0.625;0.3968253968253968
2022-10-26 01:00:00;0.13236795692936043;0.12510261040879989;0.07371794871794872;0.1924508240297714;0.0;0.3888888888888889;0.25;0.5467625899280576;0.6193181818181818;0.41534391534391535
2022-10-26 02:00:00;0.12475633528265107;0.13856509604334263;0.09294871794871795;0.15667789001122337;0.0;0.3888888888888889;0.25;0.5539568345323741;0.6122159090909091;0.41798941798941797
2022-10-26 03:00:00;0.1306971131532535;0.13971433262190117;0.08012820512820512;0.1321637426900585;0.0;0.3888888888888889;0.25;0.5503597122302158;0.609375;0.41534391534391535
2022-10-26 04:00:00;0.14879792072774528;0.12340611831664203;0.08012820512820512;0.15077086656034025;0.0;0.3888888888888889;0.25;0.5503597122302158;0.6065340909090909;0.41534391534391535
2022-10-26 05:00:00;0.23122621368235402;0.07831226399605977;0.08333333333333333;0.1676767676767677;0.0;0.3888888888888889;0.25;0.5611510791366906;0.6079545454545454;0.42063492063492064
2022-10-26 06:00:00;0.3060428849902534;0.04104416351994747;0.10576923076923077;0.1199952743812393;0.2;0.4166666666666667;0.25;0.564748201438849;0.6107954545454546;0.4365079365079365
2022-10-26 07:00:00;0.31393298059964725;0.03228807530235867;0.10576923076923077;0.13882686514265463;0.7;0.4444444444444444;0.25;0.5863309352517986;0.6178977272727273;0.4656084656084656
2022-10-26 08:00:00;0.24412884062006868;0.061566245279921196;0.08333333333333333;0.16015121980034264;0.7;0.4722222222222222;0.25;0.6330935251798561;0.6221590909090909;0.5079365079365079
2022-10-26 09:00:00;0.24023020514248586;0.08400372133749248;0.08333333333333333;0.15852088132789888;1.0;0.5555555555555556;0.3333333333333333;0.658273381294964;0.6306818181818182;0.5502645502645502
2022-10-26 10:00:00;0.2214796249883969;0.12165490067312429;0.07371794871794872;0.1995156240770276;0.7;0.6388888888888888;0.4166666666666667;0.6834532374100719;0.6448863636363636;0.5661375661375662
2022-10-26 11:00:00;0.18629908103592313;0.1649428117988289;0.08653846153846154;0.20201278928489114;0.3;0.6111111111111112;0.4166666666666667;0.6906474820143885;0.6519886363636364;0.5687830687830688
2022-10-26 12:00:00;0.14517775921284692;0.21895693099107974;0.07692307692307691;0.20450995449275466;0.8;0.5833333333333334;0.3333333333333333;0.6906474820143885;0.6548295454545454;0.5952380952380952
2022-10-26 13:00:00;0.13988675392184163;0.25004104416351997;0.060897435897435896;0.20700711970061816;1.0;0.5555555555555556;0.4166666666666667;0.6870503597122302;0.6590909090909091;0.6137566137566137
2022-10-26 14:00:00;0.20532813515269654;0.2022656378263011;0.08974358974358974;0.2095042849084817;0.7;0.6111111111111112;0.3333333333333333;0.6798561151079137;0.671875;0.6031746031746031
2022-10-26 15:00:00;0.22751322751322753;0.21074809828709024;0.06410256410256411;0.2120014501163452;0.7;0.5555555555555556;0.25;0.6906474820143885;0.6803977272727273;0.5873015873015873
2022-10-26 16:00:00;0.29611064698783995;0.16581842062058774;0.08333333333333333;0.21449861532420872;0.0;0.5555555555555556;0.25;0.6798561151079137;0.6860795454545454;0.5687830687830688
2022-10-26 17:00:00;0.29833843868931587;0.15678870464619932;0.08333333333333333;0.21699578053207227;0.0;0.5555555555555556;0.25;0.6762589928057554;0.7002840909090909;0.5423280423280423
2022-10-26 18:00:00;0.22807017543859648;0.1936737262627921;0.10576923076923077;0.2194929457399358;0.0;0.5555555555555556;0.25;0.6870503597122302;0.7116477272727273;0.5502645502645502
2022-10-26 19:00:00;0.2486772486772487;0.16855469818858423;0.08653846153846154;0.22199011094779933;0.0;0.5555555555555556;0.25;0.6798561151079137;0.7201704545454546;0.5291005291005291
2022-10-26 20:00:00;0.31189083820662766;0.11371969572593443;0.10576923076923077;0.22448727615566283;0.0;0.5555555555555556;0.16666666666666666;0.658273381294964;0.7272727272727273;0.47619047619047616
2022-10-26 21:00:00;0.2897057458460967;0.09861544355059378;0.08012820512820512;0.22698444136352636;0.0;0.5555555555555556;0.16666666666666666;0.6330935251798561;0.7286931818181818;0.4365079365079365
2022-10-26 22:00:00;0.27039821776663886;0.10507305861106551;0.07371794871794872;0.22948160657138986;0.0;0.5277777777777778;0.16666666666666666;0.6798561151079137;0.7315340909090909;0.47883597883597884
2022-10-26 23:00:00;0.22751322751322753;0.11886389755376786;0.08974358974358974;0.23197877177925338;0.0;0.4444444444444444;0.16666666666666666;0.6654676258992805;0.734375;0.4603174603174603
2022-10-27 00:00:00;0.1929824561403509;0.15065944289388716;0.08333333333333333;0.2344759369871169;0.0;0.4722222222222222;0.16666666666666666;0.6546762589928058;0.7357954545454546;0.4603174603174603
2022-10-27 01:00:00;0.17348927875243667;0.08192415038581514;0.08974358974358974;0.23697310219498047;0.0;0.4166666666666667;0.16666666666666666;0.6510791366906474;0.7372159090909091;0.4576719576719577
2022-10-27 02:00:00;0.14786967418546365;0.0761779674930225;0.08974358974358974;0.239470267402844;0.0;0.4166666666666667;0.25;0.6438848920863309;0.7329545454545454;0.4523809523809524
2022-10-27 03:00:00;0.12076487515084006;0.1041427242379467;0.10256410256410256;0.2419674326107075;0.0;0.3888888888888889;0.25;0.6402877697841727;0.7301136363636364;0.4497354497354497
2022-10-27 04:00:00;0.1239209133945976;0.10058556339955126;0.10256410256410256;0.24446459781857102;0.0;0.4166666666666667;0.25;0.6366906474820144;0.734375;0.4523809523809524
2022-10-27 05:00:00;0.20746310219994432;0.06621791714551525;0.09294871794871795;0.24696176302643452;0.0;0.4166666666666667;0.25;0.6258992805755396;0.7315340909090909;0.4497354497354497
2022-10-27 06:00:00;0.2802376311148241;0.043397362228424455;0.10256410256410256;0.24945892823429805;0.0;0.3888888888888889;0.25;0.6187050359712231;0.7272727272727273;0.4603174603174603
2022-10-27 07:00:00;0.28385779262972244;0.04651671865594046;0.08974358974358974;0.2519560934421616;0.2;0.4166666666666667;0.3333333333333333;0.6151079136690647;0.7286931818181818;0.47619047619047616
2022-10-27 08:00:00;0.2643646152418082;0.07141684452470859;0.10576923076923077;0.2544532586500251;0.7;0.4166666666666667;0.25;0.6294964028776978;0.7215909090909091;0.5291005291005291
2022-10-27 09:00:00;0.22844147405550913;0.09899852241011328;0.09935897435897435;0.25695042385788863;0.3;0.3888888888888889;0.3333333333333333;0.6258992805755396;0.7173295454545454;0.5476190476190477
2022-10-27 10:00:00;0.2393947832544324;0.11459530454769332;0.08012820512820512;0.25944758906575216;0.1;0.3888888888888889;0.3333333333333333;0.6438848920863309;0.7073863636363636;0.5714285714285714
2022-10-27 11:00:00;0.23948760790866053;0.13774421277294369;0.09294871794871795;0.2619447542736157;0.0;0.4166666666666667;0.3333333333333333;0.6690647482014388;0.7017045454545454;0.58994708994709
2022-10-27 12:00:00;0.23531049846839322;0.1502216384830077;0.060897435897435896;0.2644419194814792;0.0;0.4166666666666667;0.3333333333333333;0.6690647482014388;0.6903409090909091;0.6031746031746031
2022-10-27 13:00:00;0.23326835607537363;0.15859464784107702;0.08653846153846154;0.26693908468934274;0.0;0.4166666666666667;0.3333333333333333;0.6942446043165468;0.6846590909090909;0.6137566137566137
2022-10-27 14:00:00;0.2510906896871809;0.15016691293164777;0.10256410256410256;0.2694362498972062;0.7;0.4444444444444444;0.3333333333333333;0.7086330935251799;0.6875;0.6111111111111112
2022-10-27 15:00:00;0.26752065348556575;0.13801784052974334;0.10576923076923077;0.2719334151050698;0.8;0.4166666666666667;0.25;0.7122302158273381;0.6846590909090909;0.5846560846560847
2022-10-27 16:00:00;0.3442866425322566;0.08783450993268758;0.11538461538461538;0.2744305803129333;0.0;0.4722222222222222;0.16666666666666666;0.7086330935251799;0.6917613636363636;0.5529100529100529
2022-10-27 17:00:00;0.41928896314861225;0.026158813550046518;0.08333333333333333;0.27692774552079685;0.0;0.4166666666666667;0.16666666666666666;0.6690647482014388;0.6917613636363636;0.48148148148148145
2022-10-27 18:00:00;0.41418360716606334;0.01411919225086193;0.11538461538461538;0.2794249107286603;0.0;0.4444444444444444;0.16666666666666666;0.6618705035971223;0.6931818181818182;0.455026455026455
2022-10-27 19:00:00;0.3834586466165414;0.01576095879165983;0.12179487179487179;0.28192207593652385;0.0;0.4444444444444444;0.25;0.697841726618705;0.6946022727272727;0.5343915343915344
2022-10-27 20:00:00;0.34707138215910144;0.02665134351228589;0.12820512820512822;0.2844192411443874;0.0;0.4722222222222222;0.25;0.7050359712230215;0.6931818181818182;0.5502645502645502
2022-10-27 21:00:00;0.27401837928153716;0.07803863623926012;0.1346153846153846;0.2869164063522509;0.0;0.3888888888888889;0.16666666666666666;0.697841726618705;0.6903409090909091;0.5291005291005291
2022-10-27 22:00:00;0.22547108512020794;0.08799868658676736;0.10256410256410256;0.28941357156011444;0.0;0.3888888888888889;0.16666666666666666;0.697841726618705;0.6846590909090909;0.5211640211640212
2022-10-27 23:00:00;0.2155388471177945;0.07595906528758278;0.15705128205128205;0.29191073676797796;0.0;0.3888888888888889;0.16666666666666666;0.6726618705035972;0.6846590909090909;0.47883597883597884
2022-10-28 00:00:00;0.22844147405550913;0.061620970831281124;0.1346153846153846;0.29440790197584144;0.0;0.3888888888888889;0.25;0.6798561151079137;0.6775568181818182;0.4947089947089947
2022-10-28 01:00:00;0.18657755499860765;0.06747660482679363;0.12820512820512822;0.29690506718370496;0.0;0.3888888888888889;0.25;0.6654676258992805;0.671875;0.48148148148148145
2022-10-28 02:00:00;0.15176830966304652;0.0729765227384666;0.14423076923076922;0.2994022323915685;0.0;0.4444444444444444;0.16666666666666666;0.6654676258992805;0.6676136363636364;0.48148148148148145
2022-10-28 03:00:00;0.1583588601132461;0.07847644065013955;0.14743589743589744;0.3018993975994321;0.0;0.4444444444444444;0.25;0.658273381294964;0.6647727272727273;0.48677248677248675
2022-10-28 04:00:00;0.17228255824747055;0.06742187927543371;0.12820512820512822;0.30439656280729555;0.0;0.4722222222222222;0.16666666666666666;0.6438848920863309;0.6619318181818182;0.47619047619047616
2022-10-28 05:00:00;0.22398589065255733;0.041372516828107046;0.11858974358974358;0.3068937280151591;0.0;0.4722222222222222;0.25;0.6366906474820144;0.6605113636363636;0.46825396825396826
2022-10-28 06:00:00;0.29583217302515546;0.018497236359656322;0.12179487179487179;0.3093908932230226;0.0;0.4444444444444444;0.25;0.6330935251798561;0.6619318181818182;0.46825396825396826
2022-10-28 07:00:00;0.29165506358488813;0.024790674766048272;0.14743589743589744;0.3118880584308862;0.7;0.4444444444444444;0.16666666666666666;0.6546762589928058;0.6676136363636364;0.5079365079365079
2022-10-28 08:00:00;0.26557133574677433;0.04077053576314782;0.1378205128205128;0.31438522363874966;0.7;0.4722222222222222;0.25;0.697841726618705;0.6661931818181818;0.5502645502645502
2022-10-28 09:00:00;0.22639933166248954;0.06857111585399224;0.12179487179487179;0.3168823888466132;0.6;0.5;0.25;0.7122302158273381;0.6676136363636364;0.5925925925925926
2022-10-28 10:00:00;0.2071846282372598;0.09024243419252449;0.10256410256410256;0.3193795540544767;0.7;0.5277777777777778;0.3333333333333333;0.7338129496402878;0.6633522727272727;0.6322751322751323
2022-10-28 11:00:00;0.219251833286921;0.10321238986482789;0.1378205128205128;0.32187671926234024;0.3;0.5833333333333334;0.3333333333333333;0.7266187050359713;0.6676136363636364;0.6455026455026455
2022-10-28 12:00:00;0.2111760883690708;0.1337492475236688;0.11858974358974358;0.32437388447020377;0.0;0.6111111111111112;0.4166666666666667;0.7158273381294964;0.6732954545454546;0.6375661375661376
2022-10-28 13:00:00;0.2127541074909496;0.1397690581732611;0.16987179487179488;0.3268710496780673;0.0;0.6388888888888888;0.4166666666666667;0.7230215827338129;0.6803977272727273;0.6322751322751323
2022-10-28 14:00:00;0.1927039821776664;0.14677392874733214;0.13141025641025642;0.2496426250812216;0.3;0.6388888888888888;0.3333333333333333;0.737410071942446;0.6860795454545454;0.6216931216931217
2022-10-28 15:00:00;0.17970853058572356;0.16806216822634487;0.125;0.2373678303502865;0.2;0.6388888888888888;0.3333333333333333;0.737410071942446;0.6931818181818182;0.6084656084656085
2022-10-28 16:00:00;0.18546365914786966;0.19630055272806873;0.09935897435897435;0.17670269950971706;0.0;0.6666666666666666;0.25;0.737410071942446;0.7045454545454546;0.5925925925925926
2022-10-28 17:00:00;0.19771651350598718;0.19471351173863077;0.1378205128205128;0.12056234863252407;0.0;0.6666666666666666;0.25;0.7302158273381295;0.7144886363636364;0.5661375661375662
2022-10-28 18:00:00;0.22899842198087814;0.15470913369452197;0.1346153846153846;0.2636540847067163;0.0;0.6666666666666666;0.16666666666666666;0.7122302158273381;0.7201704545454546;0.5264550264550265
2022-10-28 19:00:00;0.2393947832544324;0.14152027581677887;0.12179487179487179;0.19199007620060254;0.0;0.6666666666666666;0.25;0.6726618705035972;0.7272727272727273;0.5158730158730159
2022-10-28 20:00:00;0.23039079179430055;0.2124445903792481;0.10897435897435896;0.25635300372142483;0.0;0.6111111111111112;0.16666666666666666;0.6510791366906474;0.734375;0.4656084656084656
2022-10-28 21:00:00;0.30335097001763667;0.1580473923274777;0.11538461538461538;0.21722488038277513;0.0;0.5555555555555556;0.08333333333333333;0.6007194244604317;0.734375;0.41005291005291006
2022-10-28 22:00:00;0.3072496054952195;0.09505828271219834;0.08974358974358974;0.15065272609132258;0.0;0.5555555555555556;0.08333333333333333;0.579136690647482;0.7414772727272727;0.3862433862433862
2022-10-28 23:00:00;0.28404344193817876;0.08455097685109178;0.09935897435897435;0.18596491228070175;0.0;0.5555555555555556;0.08333333333333333;0.564748201438849;0.7414772727272727;0.3783068783068783
2022-10-29 00:00:00;0.23883783532906339;0.09784928583155475;0.10256410256410256;0.1732293697205978;0.0;0.3888888888888889;0.08333333333333333;0.5503597122302158;0.7357954545454546;0.36772486772486773
2022-10-29 01:00:00;0.23633156966490299;0.07229245334646747;0.09935897435897435;0.19730639730639732;0.0;0.4444444444444444;0.08333333333333333;0.5755395683453237;0.7272727272727273;0.38095238095238093
2022-10-29 02:00:00;0.26250812215724495;0.029332895528922456;0.08653846153846154;0.20125228897158723;0.0;0.3611111111111111;0.08333333333333333;0.5935251798561151;0.7215909090909091;0.3941798941798942
2022-10-29 03:00:00;0.23169033695349484;0.027472226782684836;0.10256410256410256;0.21467304625199363;0.0;0.3055555555555556;0.08333333333333333;0.5971223021582733;0.7201704545454546;0.3941798941798942
2022-10-29 04:00:00;0.2077415761626288;0.02511902807420785;0.07371794871794872;0.21780376868096168;0.0;0.3333333333333333;0.08333333333333333;0.6151079136690647;0.7159090909090909;0.41005291005291006
2022-10-29 05:00:00;0.2087626473591386;0.018551961911016254;0.09615384615384616;0.30718884753972475;0.0;0.3055555555555556;0.08333333333333333;0.6187050359712231;0.7102272727272727;0.41798941798941797
2022-10-29 06:00:00;0.21266128283672142;0.007169047228150824;0.08653846153846154;0.2095811920373324;0.0;0.3611111111111111;0.08333333333333333;0.6474820143884892;0.7059659090909091;0.4365079365079365
